# Generated from Radheef (radheef.siyamex.com) by scripts/build_lexicon.py — do not edit by hand.
ހަނދުބަލާމަސް	50
ހަނދުބަޑި	50
ހަނދުބެލުން	50
ހަނދުބޮލި	50
ހަނދުކަލާބޮލި	50
ހަނދުކޭތަ	50
ހަނދުއަނެ	50
ހަނދުވަންހަ	50
ހަނދުވަރަސުރާ	50
ހަނދުވަރީ	50
ހަނދުވަރީމާ	50
ހަނދުވަރީގަސް	50
ހަނދުވަރު	50
ހަނދުވަރުކުރަފި	50
ހަނދުވަރުމަތި	50
ހަނދުވަރުމޫސުން	50
ހަނދުވަރުފޮއި	50
ހަނދުވަރުގޮޅާ	50
ހަނދުވެނިފާންކަން	50
ހަނދުމަ	50
ހަނދުމަނެތުން	50
ހަނދުމަކުރުން	50
ހަނދުމަވުން	50
ހަނދުމަސް	50
ހަނދުފަޅި	50
ހަނދުފަޅިބިބީ	50
ހަނދުފަޅިއެޅުން	50
ހަނދުލަނގަ	50
ހަނދުގައި	30
ހަނދުގެއެޅުން	50
ހަނދެއަނެ	50
ހަނދޭގިރި	50
ހަނދޭގިރިބުރުރުމާ	50
ހަނދޭގިރިކަން	50
ހަނދޮ	50
ހަނގާ	50
ހަނގާކުރުން	50
ހަނގު	50
ހަނގުހަނޑޫ	50
ހަނގުން	50
ހަނގުންފަރާ	50
ހަނގުރާމަ	50
ހަނގުރާމަބިން	50
ހަނގުރާމަބެރު	50
ހަނގުރާމަވެރިޔާ	50
ހަނގުބޭކަލުން	50
ހަނގުކަން	50
ހަނޑަހަ	50
ހަނޑަސް	50
ހަނޑަސްބުރި	50
ހަނޑަސްތުން	50
ހަނޑަސްތުންވުން	50
ހަނޑަސްގެކޮޅު	50
ހަނޑުކަނޑާލަވަ	50
ހަނޑުފޮޅާނާށިގަނޑު	50
ހަނޑުލެއް	30
ހަނޑޫ	50
ހަނޑޫކަނޑާވަން	50
ހަނޑޫކަނޑާމޯ	50
ހަނޑޫކެނޑުން	50
ހަނޑޫމުގުރާދަތި	50
ހަނޑޫފޮޅި	50
ހަނޑޫފޮޅުން	50
ހަނޑެލެ	50
ހަނަ	50
ހަނަމި	50
ހަނަފަސް	50
ހަނަފަސްބިން	50
ހަނަފަސްކަން	50
ހަނަފަސްވުން	50
ހަނަދޭސްވަރަ	50
ހަނާ	50
ހަނާހިނދުން	50
ހަނާހިންދުން	50
ހަނާހުނި	50
ހަނާހުނިކުރުން	50
ހަނާހުނިކެނޑުން	50
ހަނާހުނިވުން	50
ހަނާކަފަ	50
ހަނާކުރިހަވާދު	50
ހަނާކުރިމަސް	50
ހަނާކުރިފޯއް	50
ހަނާކުރުން	50
ހަނާކެޅައުން	50
ހަނާއެޅުން	50
ހަނާވުން	50
ހަނާފާޅަ	50
ހަނާދޭސަ	50
ހަނި	50
ހަނިހަނި	50
ހަނިހޯސާ	50
ހަނިކަން	50
ހަނިވައް	50
ހަނިވަތް	50
ހަނިވުން	50
ހަނިލުން	50
ހަނު	50
ހަނުހިމޭން	50
ހަނުހިމޭންކަން	50
ހަނުހިމޭންވުން	50
ހަނުހުރުން	50
ހަނުކަކުނި	50
ހަނުކިޔާލަވަ	50
ހަނުކުނޑި	50
ހަނުއެނބުރުން	50
ހަނުތެޅުން	50
ހަނުލުން	50
ހަނުގާގަނޑު	50
ހަނޮ	50
ހަނޯބެރުން	50
ހަން	50
ހަންހާރަ	50
ހަންހާރަކުރުން	50
ހަންހާރަވުން	50
ހަންހާރަވެތި	50
ހަންހާރަވެތިކަން	50
ހަންނެގުން	50
ހަންނޮޅުން	50
ހަންބޯދި	50
ހަންކަނޑައިލުން	50
ހަންކަން	50
ހަންކު	50
ހަންކެނޑުން	50
ހަންކެތޯޓު	50
ހަންކޮސޮޅިޖެހުން	50
ހަންމަޅި	50
ހަންމަތަ	50
ހަންމަތަކުރުން	50
ހަންމަތަކެޑުން	50
ހަންމަތަވުން	50
ހަންމާލާ	50
ހަންމުށި	50
ހަންމޯ	50
ހަންފީރު	50
ހަންފީމިޔަރު	50
ހަންފޮޅުން	50
ހަންދަ	50
ހަންދަނިޔަފަތި	50
ހަންދަރު	50
ހަންދަމަތި	50
ހަންދު	50
ހަންދުބޮލި	50
ހަންދެމުން	50
ހަންގަނޑު	50
ހަންގަނޑުތެޅުން	50
ހަންގަނޑުޖެހުން	50
ހަންގިލި	50
ހަންގިސްކާރަ	50
ހަންޑަވާޅި	50
ހަންޑި	50
ހަންޑިހަތް	50
ހަންޑިހެއްލުން	50
ހަންޑިހެލެނބެލި	50
ހަންޑިބުރެ	50
ހަންޑިބުޅި	50
ހަންޑިކަށި	50
ހަންޑިކަންފަތް	50
ހަންޑިކަރުނަ	50
ހަންޑިކައްޓަލަ	50
ހަންޑިކާށި	50
ހަންޑިކާނށި	20
ހަންޑިކުނާފަތް	50
ހަންޑިކުންނާރު	50
ހަންޑިކުރާ	50
ހަންޑިކުޑަ	50
ހަންޑިކެކުރި	50
ހަންޑިކެޔޮ	50
ހަންޑިކޮކާ	50
ހަންޑިއަސް	50
ހަންޑިއުޅާ	50
ހަންޑިވޮށް	50
ހަންޑިމައު	50
ހަންޑިމޮޔަ	50
ހަންޑިފަން	50
ހަންޑިފިއްލުން	50
ހަންޑިފިލާ	50
ހަންޑިފޮޅު	50
ހަންޑިފޯލި	50
ހަންޑިދޮންކެޔޮ	50
ހަންޑިލުނބޯ	50
ހަންޑިޓައްކެނޑުން	50
ހަންޓޯޓޯ	50
ހަންޓޯޓޯވުން	50
ހަންޕަކަޕަކަ	50
ހަންޖާ	50
ހަންޖާބުޅި	50
ހަންޖާކެވުން	50
ހަންޖާއެޅުން	50
ހަންޖާމުގޫ	50
ހަންޖެހުން	50
ހަރަ	50
ހަރަހެރި	50
ހަރަކާތް	50
ހަރަކާތްތެރި	50
ހަރަކާތްތެރިން	50
ހަރަކާތްތެރިކަން	50
ހަރަކާތްތެރިވުން	50
ހަރަކާތްތެރިޔާ	50
ހަރަވަޅި	50
ހަރަވާޅު	50
ހަރަމަލި	50
ހަރަދު	50
ހަރަގަނޑަ	50
ހަރަގަނޑޮ	50
ހަރާނޑާ	50
ހަރާން	50
ހަރާންބަޅުމަސް	50
ހަރާންބަކަރި	50
ހަރާންކަން	50
ހަރާންކަންތައް	50
ހަރާންކުރުން	50
ހަރާންކޯރު	50
ހަރާންކޯރުވުން	50
ހަރާންފަދަ	50
ހަރާންފަދަވާނެ	50
ހަރާންފަދަތޯއްޗެއް	50
ހަރާންދަރި	50
ހަރާމުޖާދާ	50
ހަރާދު	50
ހަރާދުކިއުން	50
ހަރި	50
ހަރިންމަ	50
ހަރިބޮލާ	50
ހަރިވާދަ	50
ހަރިވާދަޖެހުން	50
ހަރިސަ	50
ހަރިޖެހުން	50
ހަރީރާ	50
ހަރު	50
ހަރުހަށްފަތި	50
ހަރުހަނަ	50
ހަރުންދެމި	50
ހަރުބަސް	50
ހަރުބިހި	50
ހަރުބީ	50
ހަރުބީކާފަރުން	50
ހަރުބީއަށް	30
ހަރުބީމަތީލަވަ	50
ހަރުބޭސް	50
ހަރުބޮނޑިބަތް	50
ހަރުކަށި	50
ހަރުކަށިކަން	50
ހަރުކަށިވުން	50
ހަރުކަން	50
ހަރުކުރުން	50
ހަރުކުލައިގެ	30
ހަރުކޮށް	50
ހަރުއަޑު	50
ހަރުވަރު	50
ހަރުވަޅި	50
ހަރުވާޅު	50
ހަރުވުން	50
ހަރުމަނިޔާ	50
ހަރުމަތީބަޑި	50
ހަރުމަލް	50
ހަރުމީހުން	50
ހަރުމުދާ	50
ހަރުފަ	50
ހަރުފަވިހަ	50
ހަރުފަމުތް	50
ހަރުފަދުލި	50
ހަރުފަތަށް	30
ހަރުފަތުކޭން	50
ހަރުފަތް	50
ހަރުފަސް	50
ހަރުފުށް	50
ހަރުދަނޑި	50
ހަރުދަނޑިވުން	50
ހަރުދަނާ	50
ހަރުދަނާކަން	50
ހަރުދަނާވުން	50
ހަރުދު	50
ހަރުތޮޅި	50
ހަރުލައިހުރުން	50
ހަރުލުން	50
ހަރުގަނޑު	50
ހަރުގެ	50
ހަރުޖި	50
ހަރެވާޅަ	50
ހަރޮ	50
ހަރޮށި	50
ހަރޮނގުހިކާ	50
ހަރޮވާޅަ	50
ހަރޮމަލި	50
ހަރޯށި	50
ހަރޯދަ	50
ހަބަ	50
ހަބަރު	50
ހަބަރުބޭ	50
ހަބަރުބޭހެދުން	50
ހަބަރުފަނި	50
ހަބަރުގަސް	50
ހަބައެޅުން	50
ހަބަދަ	50
ހަބަސްރައިވަރު	50
ހަބުރު	50
ހަބުސީން	50
ހަބޭސް	50
ހަބޭސްކުރުން	50
ހަޅަ	50
ހަޅަނގު	50
ހަޅަނގުވެށުން	30
ހަޅަންގަޅިއްވުން	50
ހަޅަމަޑުވެ	30
ހަޅަޖެހުން	50
ހަޅި	50
ހަޅިބައިނާ	50
ހަޅިބައިން	50
ހަޅިބޭވުން	50
ހަޅިއަފޮނާ	50
ހަޅިމަހި	50
ހަޅުތާލު	50
ހަޅުތާލުކުރުން	50
ހަޅޭއް	50
ހަޅޭއްފަޅޭއްޖަހައިގަތުން	50
ހަޅޭފަށް	50
ހަޅޭފަޅޭ	50
ހަޅޭފަޅޭލުން	50
ހަޅޭލައިގަތުން	50
ހަޅޭލުން	50
ހަޅޭލެވުން	50
ހަޅޭޖެހުން	50
ހަކަ	50
ހަކަވެޅާ	50
ހަކަފަތާ	50
ހަކަތަ	50
ހަކަތަދޫވުން	50
ހަކަތަޖެހުން	50
ހަކާ	50
ހަކާވުން	50
ހަކި	50
ހަކިބަ	50
ހަކިބަނުން	50
ހަކިގޮޅާ	50
ހަކުންފަލި	50
ހަކުރަވެތި	50
ހަކުރާ	50
ހަކުރާކެއުން	30
ހަކުރާވަރު	50
ހަކުރު	50
ހަކުރުހިލުން	50
ހަކުރުހެދުން	50
ހަކުރުހޭނުން	50
ހަކުރުބަލި	50
ހަކުރުބޮލި	50
ހަކުރުބޮޑުއައްޕަން	50
ހަކުރުފަނި	50
ހަކުރުފޮނި	50
ހަކުރުދަމައިފައި	30
ހަކުރުދެންޏާ	30
ހަކުރުލުން	50
ހަކުބައިން	50
ހަކުމަޅިގަނޑު	50
ހަކެރެ	50
ހަކެތޯޓު	50
ހަކޭ	50
ހަކޭނެތި	50
ހަކޮށި	50
ހަކޮޑި	50
ހައި	50
ހައިހޫނު	50
ހައިހޫނުކަން	50
ހައިހޫނުވުން	50
ހައިނގިލިހައް	50
ހައިނގިލިބޮލި	50
ހައިނުކުރުން	50
ހައިނުކޮށް	50
ހައިރަ	50
ހައިރު	50
ހައިބަ	50
ހައިބަނޑާ	50
ހައިބަނޑު	50
ހައިބަރަ	50
ހައިބަރު	50
ހައިބަބޮޑު	50
ހައިބަކަން	50
ހައިބަވަންތަ	50
ހައިބަވަންތަކަން	50
ހައިބަތު	50
ހައިބަތުހުރުން	50
ހައިކަ	50
ހައިކަން	50
ހައިކަފުޅު	50
ހައިކުރުން	50
ހައިކެޑުން	50
ހައިވަކަރު	50
ހައިވަކަރުއޮޑި	30
ހައިވާނީ	50
ހައިވާނު	50
ހައިވާކަމެއްނެތުން	50
ހައިވުން	50
ހައިދާލިވަސް	50
ހައިދު	50
ހައިތަ	50
ހައިތަރު	50
ހައިގަނޑު	50
ހައިސިއްޔަތު	50
ހައިޑައިނި	50
ހައިޑުރިޖަން	50
ހައިޑުރޯއިލެކްޓްރިކު	50
ހައިޑުރޯމީޓަރު	50
ހައިޑުރޯފޯބިޔާ	50
ހައިޑުރޯގުރަފީ	50
ހައިޖާނު	50
ހައު	50
ހައުރަގެހުން	50
ހައުރިހި	50
ހައުރު	50
ހައުރުފިޔާ	50
ހައުރުދަން	50
ހައުޅަލަ	50
ހައުޅާ	30
ހައުޅާބައިން	50
ހައުޅު	50
ހައުއެއްޑުން	50
ހައުދަހައި	50
ހައުދަހައިވާ	50
ހައުދު	50
ހައުލާ	50
ހައުލް	50
ހައުލްގޮވުން	50
ހައެއް	50
ހައެއްކަ	50
ހައެއްވުން	50
ހައޮ	50
ހައް	50
ހައްރޮދި	50
ހައްބަ	50
ހައްބަމުކައްބަވެސް	30
ހައްބުރު	50
ހައްކަން	50
ހައްކަޅެ	50
ހައްކަޅޮވުން	50
ހައްކަޖެހުން	50
ހައްވާމަހަ	50
ހައްވާގެއަމާ	50
ހައްމަތަ	50
ހައްމަތަކުރުން	50
ހައްމަތަކެޑުން	50
ހައްމަތަވުން	50
ހައްދަށް	30
ހައްދަކާމަތިވުން	50
ހައްދައިލުން	50
ހައްދު	50
ހައްދުންނެއްޓުން	50
ހައްދުބުޑު	50
ހައްދުފަހަނަޅައި	30
ހައްދުފަށަށް	30
ހައްދޫ	30
ހައްދެވި	50
ހައްތަރަ	50
ހައްތާ	50
ހައްތި	50
ހައްތެލި	50
ހައްތޮށި	50
ހައްގުލަންގަރު	50
ހައްސަ	50
ހައްސަލޮނދި	50
ހައްޑޮއްޑޯ	50
ހައްޓި	50
ހައްޔަރަކެޑުން	50
ހައްޔަރު	50
ހައްޔަރުން	30
ހައްޔަރުކަން	50
ހައްޔަރުކުރުން	50
ހައްޔަރުވުން	50
ހައްޔަރުގައި	30
ހައްޔަރެއްނެތުން	50
ހައްޔަރޮކެޑުން	50
ހައްޕިލަނޑައި	50
ހައްޕިލަނޑާ	50
ހައްޕު	50
ހައްޕުނޑި	50
ހައްޕުނޑު	50
ހައްޕުކިއުން	50
ހައްޕޮނޑި	50
ހައްޖާމު	50
ހައްޖުބޯފޮޅި	50
ހައްޖުމޫސުން	50
ހައްޖުފޮއި	50
ހައްޖުދިޔަވަރު	50
ހައްޖުދުވަސް	50
ހަވަނަ	50
ހަވަރަށްދެއްވުން	50
ހަވަރު	50
ހަވަރުހުއްޓިލެއްވުން	50
ހަވަރުބަލިކުޅަ	50
ހަވަރުބެރު	50
ހަވަރުކެނބު	50
ހަވަރުއެއްވުން	50
ހަވަރުއޮޑި	50
ހަވަރުފެންފޮޅިޔަށްއެޅުން	50
ހަވަރުދުރޯ	50
ހަވަރުތުންފުހި	50
ހަވަރުގެރި	50
ހަވަރުގޮވައިލުން	50
ހަވަކާރަ	50
ހަވަތި	50
ހަވަލި	50
ހަވާ	50
ހަވާނަފްސު	50
ހަވާކެއުން	50
ހަވާއެރުވުން	50
ހަވާދަ	50
ހަވާދު	50
ހަވާދުކުރުން	50
ހަވާދުތަޅަންވަން	50
ހަވާދުތަޅާވަން	50
ހަވާދުލުން	50
ހަވާދުގޮށި	50
ހަވާލު	50
ހަވާލުޖެއްސުން	50
ހަވާސާ	50
ހަވާސާނޯޓް	50
ހަވާސާކަން	50
ހަވާސާވުން	50
ހަވާސުލައިމާނު	50
ހަވާސް	50
ހަވި	50
ހަވިއްތަ	50
ހަވީރަ	50
ހަވީރި	50
ހަވީރީ	50
ހަވީރު	50
ހަވީރުހަކުރު	50
ހަވީރުރާ	50
ހަވީރުކުރުން	50
ހަވީރުވުން	50
ހަވީރުފިނި	50
ހަވެދަނޑިކާނަ	50
ހަވެލެ	50
ހަވެލެގޮވުން	50
ހަވޭލި	50
ހަވޭޑައިކާނަ	50
ހަމަ	50
ހަމަހަމަ	50
ހަމަހަމަކަން	50
ހަމަހަމަކުރުން	50
ހަމަހަމަވުން	50
ހަމަހިމޭން	50
ހަމަހިމޭންކަން	50
ހަމަހިމޭންވުން	50
ހަމަހިފެހެއްޓުން	50
ހަމަހިލާ	50
ހަމަހިލޭ	50
ހަމަހިލޭދިނުން	50
ހަމަނުވުން	50
ހަމަނުޖެހުން	50
ހަމަނޭވާ	50
ހަމަނޭވާލުން	50
ހަމަރިޔާ	50
ހަމަރޮދި	50
ހަމަރޮދިޖެހުން	50
ހަމަރޯނު	50
ހަމަރޯނުނެގުން	50
ހަމަރޯޅި	50
ހަމަބިން	50
ހަމަބިމަށްފޭބުން	50
ހަމަކުރުން	50
ހަމައަލި	50
ހަމައަލިލިބުން	50
ހަމައަޑު	50
ހަމައިންނެއްޓުން	50
ހަމައެޅުން	50
ހަމައެކަނި	50
ހަމަވައި	50
ހަމަވައިގައިޖެހުން	50
ހަމަވައިޖެހުން	50
ހަމަވުން	50
ހަމަފަށް	50
ހަމަފަށްއެޅުން	50
ހަމަފަށްޖެހުން	50
ހަމަފަޅު	50
ހަމަފައިޖެހުން	50
ހަމަފޮނު	50
ހަމަފޮޅު	50
ހަމަދުވެލި	50
ހަމަދެއްކުން	50
ހަމަތި	50
ހަމަތެދެއް	50
ހަމަލަ	50
ހަމަޖެހުން	50
ހަމަޖެއްސުން	50
ހަމިހިލެއި	50
ހަމުތެރަސް	50
ހަމޭނި	50
ހަމްދަރުދީ	50
ހަމްދަރުދީވުން	50
ހަމްލު	50
ހަމްލުބުރުޖު	50
ހަމްލުގަވައިދު	50
ހަފަރާތް	50
ހަފިންދަ	50
ހަފީސް	50
ހަފު	50
ހަފުތާ	50
ހަފުސަރު	50
ހަފުސް	50
ހަފުސްކުރުން	50
ހަފުސްވުން	50
ހަފޮޅާ	50
ހަފޮޅު	50
ހަފޮޅުން	30
ހަދަ	50
ހަދަނޑިވަޅުލަވަ	50
ހަދަގަތާނަ	50
ހަދަސް	50
ހަދަސްވެރިކަން	50
ހަދަޘް	50
ހަދިޔާ	50
ހަދިޔާބަދިޔާ	50
ހަދިޔާބަދިޔާކުރުން	50
ހަދިޔާބަޑި	50
ހަދިޔާކުރުން	50
ހަދިޔާވަށި	50
ހަދިޔާދިނުން	50
ހަދީސް	50
ހަދީޘް	50
ހަދު	50
ހަދުމަބެހެއްޓުން	50
ހަދޮ	50
ހަދޮޅުގޮނޑި	50
ހަދްޔު	50
ހަތަރަގި	50
ހަތަރު	50
ހަތަރުބައިންބައި	50
ހަތަރުބިތް	50
ހަތަރުބޯފޮޅި	50
ހަތަރުކަންކަށި	50
ހަތަރުކަންކައްޓަށްހިފުން	50
ހަތަރުކަޅިހަމަވުން	50
ހަތަރުކަޅިބައްދަލުވުން	50
ހަތަރުއަނގޮޅި	50
ހަތަރުއަރި	50
ހަތަރުއަވަށް	50
ހަތަރުއަތޮޅުމެދު	50
ހަތަރުއާރު	50
ހަތަރުއިމާމުން	50
ހަތަރުއުންސުރު	50
ހަތަރުއުދަރެސް	50
ހަތަރުއުދަރެސްފެނުޖެހުން	50
ހަތަރުވަނަ	50
ހަތަރުމަލާއިކަތުން	50
ހަތަރުމަސްދިހަވުން	50
ހަތަރުމަޛުހަބް	50
ހަތަރުމާބިތް	50
ހަތަރުމުރިނގު	50
ހަތަރުމޮށްގަނޑު	50
ހަތަރުފަށްއެއްތެޔޮ	50
ހަތަރުފަރާތް	50
ހަތަރުފައިޖެހިގޮނޑި	50
ހަތަރުފަތިފޭލި	50
ހަތަރުފަތީމުންޑު	50
ހަތަރުފަލުކުނާ	50
ހަތަރުފިޔަދޫނި	50
ހަތަރުފޮތް	50
ހަތަރުދަން	50
ހަތަރުދަންފަށް	50
ހަތަރުޖަންގީކައްޕި	50
ހަތަރެއް	50
ހަތަރެއްސަ	50
ހަތަރެސް	50
ހަތަރެސްކަން	50
ހަތަރެސްފައި	50
ހަތަރެސްފައިޖެހިޖަނަވާރު	50
ހަތަރެސްދުވާރަ	50
ހަތައިވަރަ	50
ހަތަވިވަރަ	50
ހަތަގޮޅިމަގު	50
ހަތަޔަށް	30
ހަތާ	50
ހަތާވީސް	50
ހަތާތަޅައިލުން	50
ހަތި	50
ހަތިކޮޅު	50
ހަތިމައު	50
ހަތިމާ	50
ހަތިފަށް	50
ހަތިޔާރުބެހެއްޓުން	50
ހަތުރަނބި	50
ހަތުރު	50
ހަތުރުންބައޯގަ	50
ހަތުރުކަން	50
ހަތުރުވެރިކަން	50
ހަތުރުވެރިވުން	50
ހަތެއް	50
ހަތެފައިތާޅަ	50
ހަތޭލި	50
ހަތޭލިކަށި	50
ހަތް	50
ހަތްހަކީމުން	50
ހަތްހައިކަ	50
ހަތްހާއްޔަށްލުން	50
ހަތްހެއްތި	50
ހަތްނަރަކަ	50
ހަތްރީތި	50
ހަތްބަހައްޓާދޮރާށި	50
ހަތްބައިންބައި	50
ހަތްބިން	50
ހަތްބިންފާޅަ	50
ހަތްބުރީނަނުކޮޅުގައި	50
ހަތްބޯރާހި	50
ހަތްކޮޅު	50
ހަތްކޮޅުނެގުން	50
ހަތްކޮޑިކޮޑިކާލި	50
ހަތްއަތްތަވާޅީންގާނެގުން	50
ހަތްއަޖައިބު	50
ހަތްއާރު	50
ހަތްއުޑު	50
ހަތްވަނަ	50
ހަތްމީރު	50
ހަތްމުދި	50
ހަތްމޮރު	50
ހަތްފައިތަޅާ	50
ހަތްފިޔަވަޅުބެރު	50
ހަތްފުކުދިއްލުން	50
ހަތްދަށުކުޅި	50
ހަތްދަންނަބޭކަލުން	50
ހަތްދިހަ	50
ހަތްދުން	50
ހަތްދުވަސް	50
ހަތްދުވަސްވުން	50
ހަތްދެރި	50
ހަތްދެވި	50
ހަތްދެސްމަތި	50
ހަތްދޮށުކޮލި	50
ހަތްދޮޅަސް	50
ހަތްތަރި	50
ހަތްތެލިފޫދުއްވި	50
ހަތްގޭފާތިހާއަށް	30
ހަތްޤިރާއަތް	50
ހަލަހެލަ	50
ހަލަނި	50
ހަލަބޮލި	50
ހަލަކަ	50
ހަލަވެލި	50
ހަލަމަހި	50
ހަލާހަރު	50
ހަލާހެލި	50
ހަލާނފަތް	20
ހަލާބަޑި	50
ހަލާކިފަންބުޑާ	50
ހަލާކު	50
ހަލާކުކުރުން	50
ހަލާކުވުން	50
ހަލާވެލި	50
ހަލާލުނެތް	30
ހަލި	50
ހަލިންބަ	50
ހަލިކަން	50
ހަލިއްބަ	50
ހަލިވުން	50
ހަލީސާ	50
ހަލީސާނެގުން	50
ހަލުއި	50
ހަލުއިކަން	50
ހަލުއިކުރުން	50
ހަލުއިވުން	50
ހަލުވާ	50
ހަލުވި	50
ހަލުވިކަން	50
ހަލުވިމަސް	50
ހަލުވިފިޔަވަޅު	50
ހަލުވިދާ	50
ހަލުވިދާނަރު	50
ހަލޫހިނަ	50
ހަލޫއި	50
ހަލޫދާނަރު	50
ހަލޫލް	50
ހަލެ	50
ހަލްކާ	50
ހަގު	50
ހަގުކަން	50
ހަސަނާތުތަރި	50
ހަސަންހުސެންދަރި	50
ހަސަންދަރި	50
ހަސަދަލުން	50
ހަސް	50
ހަސްނެތުން	50
ހަސްނެތް	50
ހަސްކާ	50
ހަސްކާދިނުން	50
ހަސްފަތާލު	50
ހަސްފަސް	50
ހަސްފަސްނެތުން	50
ހަސްފަސްނެތް	50
ހަސްތީ	50
ހަޑަހަގެ	50
ހަޑަބަރަނޑަބަންގުޅި	50
ހަޑަގަތާނަ	50
ހަޑި	50
ހަޑިހޭވުން	50
ހަޑިކަން	50
ހަޑިކުރުން	50
ހަޑިކޭލެ	50
ހަޑިކޮށްލުން	50
ހަޑިވުން	50
ހަޑިމިލޭރު	50
ހަޑިމުޑުދާރު	50
ހަޑިގިއްލާ	50
ހަޔާތުލްއީމާނީ	50
ހަޔާތް	50
ހަޔާތްނެތުން	50
ހަޔާތްކެނޑުން	50
ހަޔާތްގޮވުން	50
ހަޔެއް	50
ހަޔެއްވުން	50
ހަޖަރަލްއަސްވަދު	50
ހަޖަރަލްޔަހޫދި	50
ހަޖަރު	50
ހަޖަރުލްއަސްވަދު	50
ހަޖަމު	50
ހަޖަމުނުބައިވުން	50
ހަޖަމުކުރުން	50
ހަޖަމުވުން	50
ހަޖާމު	50
ހަޖާމުކުރުން	50
ހަޖޫ	50
ހަޖޫކިޔުން	50
ހަޝިޝް	50
ހަޤީޤަތްހޯދުން	50
ހާ	50
ހާހަރަ	50
ހާހާ	50
ހާހިތޯވު	50
ހާހޫރަ	50
ހާހޫރަކުރުން	50
ހާހޫރަޖެހުން	50
ހާހޯ	50
ހާހޯލެވުން	50
ހާނ	20
ހާނބަސް	50
ހާނބު	50
ހާނދި	50
ހާނދީ	50
ހާނދު	50
ހާނަރު	50
ހާނިކަ	50
ހާނިއްކަ	50
ހާނިދި	50
ހާނިދިގޮވުން	50
ހާނީއްކަ	50
ހާނީއްކަކުރުން	50
ހާނީއްކަވުން	50
ހާންތި	50
ހާންތިކަން	50
ހާންތިވުން	50
ހާރަން	50
ހާރިހި	50
ހާރު	50
ހާރުވާ	30
ހާރުދަން	50
ހާބޮނގަ	50
ހާބޮނގަލެވުން	50
ހާޅަ	50
ހާޅަހަންކޭ	50
ހާޅަކައްޕި	50
ހާޅައްބަ	50
ހާޅަލަ	50
ހާޅަގޮއްޑޯ	50
ހާޅާއިލޯނޓި	20
ހާޅާގޮއްޑޯ	50
ހާޅު	50
ހާޅެހަންކާ	50
ހާޅެޔާ	50
ހާކަނޑުގައި	30
ހާކައިލުން	50
ހާކާވުން	50
ހާކާލާފަތް	50
ހާކާލިބުރުވާލި	50
ހާކިސް	50
ހާކުރުން	50
ހާކެރުން	50
ހާއެޅުން	50
ހާއެޑުން	50
ހާއްދަފާއްދަ	50
ހާއްޔޯ	50
ހާވަށް	50
ހާވިލާ	50
ހާވިޔާ	50
ހާވިޔާވުން	50
ހާވުން	50
ހާމަ	50
ހާމަކުރުން	50
ހާމަވުން	50
