# Generated from the Dhivehi Wikipedia dump by scripts/build_corpus.py — do not edit by hand.
އަހަރެއްގައި	314
ފެބްރުއަރީ	311
ބެސްޓް	310
މުހައްމަދު	309
އަހަރުން	308
ޑިސެމްބަރު	308
ނޮވެމްބަރު	304
ފާލަންތައް	302
އެސިޑް	302
މައްޗަށެވެ	299
މީހުންނަކީ	299
މަނަދޫ	299
އެއްޗެކެވެ	298
އުފެދޭ	297
ހުންނެވީ	297
އާބާދީގެ	290
ތެރޭގައެވެ	290
ޕީ	289
ވައިރަސް	289
ލިބިފައިވާ	288
ހިންދީ	288
ކުރެއްވިއެވެ	288
ލޭގައި	288
ގޮސް	287
ދިޔައީ	285
ގޮތަށް	284
ދަށުން	283
ކުރިމަތިވާ	283
ތިރީގައި	279
ވެބްސައިޓް	279
ހަށިގަނޑުން	279
ސުކޫލް	275
އިންނެވެ	275
އައްސުލްޠާން	275
ބައްޔެކެވެ	275
އުޅެނީ	273
ކުރެވުނު	273
އިސްލާމިކް	272
މިސާލަކަށް	272
އަމީން	270
ދާއިރާއިން	270
ތިބި	267
ދައުލަތުގެ	266
އެމެރިކާ	266
އަތޮޅުގައި	265
އިންސައްތަ	264
އެމީހުންގެ	264
ކާނާގެ	263
ބަހަކީ	262
ގޮހޮރުގެ	262
ޖޯން	261
ހިތުގެ	259
މަޖިލީހުގެ	259
އަލާމާތްތައް	259
މަތިން	258
އަވަހާރަވީ	258
އަޙުމަދު	257
ޖޯޖް	257
ނަމުގައި	256
ސަޢީދު	255
ނިލަންދޫ	254
އިންޑިޔާ	253
ޢަރަބި	253
އެލިޒަބަތު	253
ރަށަކީ	252
ތަޢުލީމީ	252
ވަޑައިގަތީ	252
ކުރަން	249
ބުރަކަށިމަތީ	249
މެދުގައި	248
މެއެވެ	247
ކުރިއަށް	247
ކަމަށެވެ	246
އިސްވެ	246
ވެދާނެ	246
މަތީގައި	244
އުފެދިފައިވާ	244
މިޔަރުގެ	244
އާދަމް	243
މަރިޔަމް	241
ތަކުން	240
ކަމަށްވާ	239
ކެއުމަށް	238
ޖެހެއެވެ	235
އަލްފާޟިލް	234
ވަންދެން	234
އެމީހުން	232
ނޮވެންބަރު	231
ކޯޑަކީ	231
ބާވަތެކެވެ	231
ލޮލުގެ	231
މިބުނި	230
ޤައުމެވެ	229
ނޭޝަނަލް	229
މިބަލި	229
ބިމުގެ	227
ކުރައްވާފައިވާ	227
ރަގަޅު	226
އަލްއުސްތާޛު	226
ކަމަށާއި	225
ވަރަކަށް	225
ހަދާފައިވާ	224
އާދައިގެ	224
އެއްފަދައިން	224
ހަރުކައްޓާއެކު	224
ނަމަކީ	223
ނަތީޖާއެއްގެ	223
ޞިއްޙީ	223
އަހަރާއި	221
ޚިލާފަށް	219
އެކަން	218
ބައިތައް	217
ކިޔައެވެ	217
ތާރީޚްގެ	217
ކަމާއި	216
އެމް	214
ވަޑައިގެން	214
ދިމާވާ	214
ރަށުގެ	213
ޑިފެންސް	213
އައްޝައިޚް	213
މަރުޖިޢުތައް	213
ލިބޭ	212
ކަޕޫރު	212
ފެޓް	211
އެކަލޭގެފާނުގެ	209
ޖެހުމުން	209
އަހަރުގައެވެ	208
އޮގަސްޓު	207
ކަނޑުގެ	207
ތަޢުލީމް	207
ހަޖަމުކުރާ	207
ކުރެއެވެ	204
ޢަބުދު	204
މަޤާމު	204
ޕްރޮޓީން	204
އެފަދަ	203
މިކަން	202
ބައެކެވެ	202
ރައީސުލްޖުމްހޫރިއްޔާގެ	202
ތޯމަސް	201
ރަށްތަކުގެ	200
އިބްރާހިމް	200
ލިބުނު	199
ޓީވީ	199
ޢުމަރު	199
ފެންނަން	198
ޖޭމްސް	198
ނިޒާމްގެ	198
އެޑަމްސް	198
ރަސްކަމުގެ	197
ބޭއްވި	197
އަންނަނިވި	197
މައުމޫން	196
ނުރައްކާތެރި	196
ގްރޭޑް	196
އަހަރުގައި	196
އެކަށީގެންވާ	195
ސިންޑްރޯމް	195
އެކަލޭގެފާނު	195
ސަބަބުންނެވެ	194
ޑިގްރީ	194
އަދާކުރެއްވި	193
މާލޭގައި	192
ޤައުމަކީ	192
ހިންގާ	192
ރަޝީދު	192
ޕްރެޝަރު	192
އަސާސީ	191
ރޮނގުން	191
ތަކާއި	190
އަދިވެސް	190
ޢަބުދުލް	190
ތާރީޚަށް	190
ކުރެވިފައި	190
ރަށުގައި	190
މިމަހަށް	190
ކުރީ	189
މާލޭ	189
ޢާންމު	189
އާދަޔާ	189
މަހު	188
ސްޓޭޓް	188
މީހުންނާއި	188
އެމަނިކުފާނު	188
ޒާހިރު	188
އޮކްޓޫބަރު	187
ޔޫސުފް	187
ސަބަބަކީ	187
ބަހެވެ	187
ޚާއްޞަކޮށް	187
މިހާރުގެ	186
ގޮތެކެވެ	185
ބަހާއި	184
މައްސަލަތައް	184
ދެކޮޅަށް	184
އާއިލާގެ	184
ކުޅެފައިވާ	184
ކުލައެވެ	184
ބޮޑުވަނީ	183
ކުރެވިފައިވާ	182
ހިމެނެނީ	182
އުފައްދައި	182
ހުރީ	182
ޤާސިމް	182
ދުވަހުއެވެ	181
ގުޅޭ	180
ބޭނުންކުރަނީ	180
އޭރުގެ	179
އެއްގެ	179
އިރުމަތީ	178
އެހެންނަމަވެސް	178
ތައިރޮއިޑް	177
އެހީގައި	176
ވައްތަރުތައް	175
ފާހަގަކޮށްލެވޭ	175
ޑްރާމާ	174
އިސްމާޢީލް	173
މިލިއަން	173
މިވަނީ	172
އާބާދީއަކީ	171
މިހާތަނަށް	171
އަލީ	171
ވައްތަރުގެ	171
ކުރަނީ	170
ކުރުމެވެ	170
ވަށައިގެން	170
ވިކިޕީޑިއާ	169
ރިފަރެންސް	169
ދެއްވި	168
ބުނެވެއެވެ	168
މީގެއިތުރުން	168
ދިފާޢީ	167
މެޑަލް	167
އަށްވުރެ	167
ޚިދުމަތްކުރާ	167
އިޤްތިޞާދީ	166
ނިކުތް	166
މުނިފޫހިފިލުވުމުގެ	165
އައީ	164
މިޞްރުގެ	164
މީހެއްގެ	163
ފިލްމްތައް	162
ދައުރެއް	161
ޖަޒީރާ	160
ބާވަތްތައް	160
ކިބައިން	160
ކިޔޭ	160
ރާއްޖެއިން	160
ކުރުމުގައި	159
އޮގަސްޓް	159
ހިގާ	159
ޖަރާސީމް	159
ތާރީޚީ	158
އޮފީހުގެ	158
އަންހެނުންގެ	158
ސެލްތައް	158
ނެތެވެ	157
އުފެދުނު	157
ބޭރުގައި	157
އެފް	157
ނާއިބު	157
ބާވަތްތަކުގެ	156
ރަގަޅަށް	156
ރޯޔަލް	156
މަޤާމާއި	156
ކިޔައި	155
ދިވެހިބަހާއި	154
ވެގެން	154
ރިޕަބްލިކް	154
މަސައްކަތްތައް	154
ނަމެއް	153
ތަކެއް	153
ދައްކާ	153
ހުންނާނީ	153
ޖައްސާ	153
ބައިލް	153
ޑެންގީ	153
ޗީފް	152
ގޮތަކަށް	152
ސިސްޓަމް	152
އަންހެނާގެ	152
ކުރިއެވެ	151
އިންފެކްޝަން	151
ހެޕަޓައިޓިސް	151
ޖެހެނީ	150
ތާރީޚް	150
ކުރައްވާފައެވެ	150
އޮޕަރޭޝަން	150
ޙާޞިލް	149
އަހަރުއެވެ	149
އަގުހުރި	149
އެކްޓްރެސް	149
ޗިސްމޭ	149
މުސްލިމުންގެ	148
ޢަބްދުލް	148
ކުލައިގެ	148
ދިވެހިންގެ	147
ޤައުމުތަކުގެ	147
ފައިސާގެ	147
ދިރިއުޅެނީ	146
ކުރައްވައި	146
ނިޒާމްގައި	146
އުފެދި	145
އަލްއަމީރު	145
މިރަދުން	145
ވޮރަންޓް	145
އަޅާ	144
ކާނަލް	144
އެމްއެންޑީއެފް	144
ރާއްޖެއަށް	143
ޔުނިވަސިޓީ	143
އޭނާއަށް	143
ސެންޓި	143
ކުރުވައެވެ	143
ޖުޣުރާފީ	142
އަބަދުވެސް	142
ތަކަށް	142
އަހަރާ	142
އިންތިޚާބު	141
ބޭނުންކޮށް	141
ރަހިމުގެ	141
ދަނީ	140
ވެފައެވެ	140
ހިސާބުގައި	140
ކުރެވުނެވެ	140
ވެފައި	139
މާލޭގެ	139
މީހަކަށް	139
ވަނައަށް	139
ސަގާފަތު	138
ގައުމުގެ	138
ކޮށްލެވޭ	138
އަނގައިގެ	138
ނަމުން	137
މަޖުލީހުގެ	137
ބޮޑުމިނަކީ	136
އެކަށޭނަ	136
ޢާއްމު	136
މިވައްތަރުގެ	136
އޮކްސިޖަން	136
ކުރަމުން	135
އިބްނު	135
ބަލައި	135
ރަސްގެފާނުގެ	135
މަހުގައި	135
ޓީ	134
ޖެހިފައިވާ	134
މިބައި	134
އަންހެނުންނަށް	134
ދަށުގައި	133
ވެރިކަމުގެ	133
ތަނެކެވެ	133
ޑޮލަރެވެ	133
ދަރިކޮޅުގެ	133
ދިގުމިނުގައި	133
ޙަމީދު	133
ޢިލްމީ	133
އުޅުނު	132
ދާއިރާގައި	132
ބޭނުންކޮށްގެން	132
ވައްތަރެކެވެ	132
ކްލަބް	131
ނިގޫފަތުގެ	131
ނަސްލުގެ	130
އަސްކަރީ	130
ރަދުންގެ	130
ހަދާނާއި	130
އޭގައި	130
މަދުން	130
މިކަމުގެ	130
އަކަށް	129
މެދުތެރޭ	129
ވެރިކަމުގައި	129
ކަޅުކުލައިގެ	129
ލެފްޓިނަންޓް	129
ބޭރުން	128
ބަހުންނެވެ	128
ހަނގުރާމައިގެ	128
އެކަމަށް	128
މަސްވެރިކަމާއި	128
އުރުދޫ	127
ދެމެދުގައި	127
ކިޔަވައި	127
ޖެހިފައި	127
އޯގަސްޓް	127
މަހުދީ	127
މީޓަރަށެވެ	127
ތަކެވެ	126
އެކަމުގެ	126
ނާޞިރު	126
އުފަންވީ	125
އުތުރުގައި	125
ހަދާ	125
އެތެރޭގެ	125
ބައެވެ	125
ހެދޭ	125
މީޓަރާއި	125
ރައްޔިތުންނަށް	124
ޝަހަރަކީ	124
އޮކްޓޯބަރު	124
އެއްކޮށް	124
ކަންތައްތަކުގެ	124
އިޚްލާޞްތެރި	124
މަޖީދިއްޔާ	124
މުއްދަތެއްގައި	124
މިޔަރެކެވެ	124
ދެކެވަޑައިގަތީ	123
ދޫކުރާ	123
ބޭސްތައް	123
ޚިދުމަތްތަކެއް	122
ދައްކަނީ	122
ބަޔަކަށް	122
ވެފައިވަނީ	122
ނޭވާލާ	122
ފުރަމޭގެ	122
އުފެދިގެން	121
ކުރީގައި	121
ފަތުރުވެރިކަމުގެ	121
ޤާނޫނީ	121
ދުވަސްވީ	121
ފަރާތުގައި	121
ބޮލުގެ	121
ދެކުނުގައި	120
ކުދިންނަށް	120
ހުރަސްކޮށް	120
ނިޔަލަށް	120
ގުރުދާގެ	120
އެޑިޔުކޭޝަން	119
މާއްދާތައް	119
ހެދުމަށް	118
ފިރިހެނުންގެ	118
އައިސްފައިވާ	117
ޖެހިގެން	117
ހިސާބުތަކުގައި	117
ސްޕޯޓްސް	117
ޑެމޮގްރަފިކްސް	117
ނަޖީބް	117
ކޮމިޓީގެ	117
ފޮތްތައް	117
ދުވަހުން	117
ވަޑައިގެންނެވި	117
ޕްރޮސްޓޭޓް	117
ކައިރީގައި	116
ދީދީގެ	116
މަނިކުފާނުގެ	116
އަބޫބަކުރު	116
ކެންސަރުގެ	116
ކާނާއަކީ	116
ކޮތަރިބައިގެ	116
ޑިއޯލް	116
ރައީސުލް	115
ޕާޓީގެ	115
ބަލައިލުމެއް	115
އަކަކިލޯމީޓަރެވެ	115
ކޯލިން	115
ހަމަޔަށް	115
ޓެސްޓް	115
ދިނުމަށް	115
އެންޑަކްރިން	115
އާޓަރީ	115
ދާއިރާއަށް	114
އޭޕްރީލް	114
ކަޅިއަކުން	114
ކެލްސިއަމް	114
އިންޑިއާގެ	114
ކިޔަވާ	114
މަގާމް	114
ޔޫއްޕެ	114
ދަނޑުވެރިކަމުގެ	113
ޤައުމަށް	113
މިލިއަނެވެ	113
ހައުސް	113
ލިބިފައި	113
ބެހޭގޮތުން	113
ކުރެވުނީ	113
ފާތިމަތު	113
ފެނިދާނެ	113
ކުރިމަތިވި	112
އަންނަނީ	112
ދުއްވަނީ	112
އުފެއްދި	111
އޮވެއެވެ	111
ދުއްވާއެއްޗެހި	111
ކުރައްވާފައި	111
މަހަށް	111
ޕްލާޒްމާ	111
ކުރައްވާ	110
ފަރާތުގެ	110
ޚިދުމަތްތަކުގެ	110
އުދަގޫތައް	110
ބައްޔެއް	110
ލިޔުއްވި	109
ފެށުނީ	109
ކުރެވިފައިވަނީ	109
އެއިން	109
ހިންގުމުގެ	109
މީހެކެވެ	109
ދާއިރާގެ	109
އާއެކު	109
ބޭނުންކުރެވޭ	108
އިންޓަނޭޝަނަލް	108
އޭޝިޔާ	108
ވައްތަރެއްގެ	108
އަހަރެވެ	108
ވުމާއެކު	108
ކުރުމާއި	108
އާމިނަތު	108
ދޮށީ	108
ފަސޭހައިން	108
ރަދުން	107
ވަށައިގެންވާ	107
ދިނުމުގެ	107
މިއިން	107
ބޭރުކުރާ	107
ބެލުމަށް	107
ގުޅުންހުރި	107
ޖެހުމުގެ	107
ޕާކިސްތާނުގެ	106
ކަމުގައެވެ	106
އަމިއްލައަށް	106
ރިކޯޑް	106
ޕްރޮޑަކްޝަން	106
ބައްލަވާ	105
ފަދައިން	105
ދަންނަ	105
މަސައްކަތުގައި	105
އޭގެފަހުން	105
ޢިލްމުވެރިން	105
ހަދައިގެން	105
އެޗް	105
މަޤާމަށް	105
ޓޮމް	105
ކުރިމަތިވަނީ	105
އެފްރިކާގެ	104
ޔުނައިޓެޑް	104
ކުރައްވަމުން	104
ޕްރައިމަރީ	104
ރަދުންނެވެ	104
ޑަކްޓް	104
ބައެއްގެ	103
މާބޮޑަށް	103
އެފްރިކާ	103
ބޭފުޅުންގެ	103
ތަކަކީ	103
ކުރެއްވުމަށް	103
ކޮށްފައިވާ	103
މަޤާމުގައި	103
ފުރުއްވި	103
ހުންނަވައިގެން	103
މިސްކިތުގެ	103
ލޭހޮޅިތައް	103
އުފެދުމުގައި	103
ކްރިސްޓަލް	103
ޗާލްސް	103
ރަސްކަމުގައި	102
ހިސާބުން	102
ފެންނަށް	102
ކޮމާންޑް	102
ކަނާތު	102
ދަތުރުކުރާ	101
އިނގިރޭސިވިލާތުގެ	101
ސާނަވީ	101
ހަސަން	101
ނަސްލަށް	101
ތަރިއެކެވެ	101
ގުޅިފައިވާ	100
ދަށަށް	100
އެދުވަސްވަރު	100
އަހަރަކު	100
ދެއްވާ	100
މަސައްކަތްކުރާ	100
ނާރުތަކުގެ	100
އަޚްލާޤީ	100
ޝަރީފް	100
ބެކްޓީރިޔާ	100
ބެލެވޭ	99
ނުވާ	99
ފަހަރަކު	99
ޢިލްމުވެރީން	99
އަބޫ	99
ދުވާލަކު	99
އެވޯޑްތައް	99
އޭޝިޔާގެ	98
ބަލިވެ	98
އިންތިޚާބުގައި	98
ފާހަގަކުރެވޭ	98
އެއަށް	98
ވެގެންވަނީ	98
ނިސްބަތްވަނީ	98
އިހްސާސް	98
އުފަންވެ	98
ފަށައެވެ	98
ދުޅަވެ	98
މިހާރުވެސް	97
ޔޫރަޕުގެ	97
އެއްމެ	97
ފޫޓް	97
ޒަމާނުގައި	97
ޕްރައިވެޓް	97
ޒަރީޢާއިން	97
ފަރާތްތަކުން	97
މީދޫ	97
ތަރިން	97
ދެވޭ	97
ސްޓާފް	97
ޞަފްޙާ	96
މީލާދުގެ	96
ޑިމޮކްރެޓިކް	96
ހަގުރާމަ	96
ވެރިރަށަކީ	96
ހޯދުމަށް	96
ޙާޞިލުކުރެއްވީ	96
އެންޒައިމް	96
އާއްމު	95
ވިލާތުގެ	95
ކަމަކީ	95
ވީޑިއޯ	95
ހޮޅީގެ	95
މުރަކައިގެ	94
ތިރީ	94
މިރަށުގެ	94
ސެންޓްރަލް	94
ރަށްރަށުގެ	94
ބަހަށް	94
ހިނގި	94
ރަސޫލާގެ	94
ފާހަގަކުރެވެއެވެ	94
ވައްތަރެއް	94
މަގާމްތައް	94
ބުނެއެވެ	93
ކަނާތްފަރާތުންނެވެ	93
ދުންފަތުގެ	93
މަންމައަކީ	93
ވަޙީދު	93
ފެނިގެން	93
އުޅޭކަމަށް	93
މިރަދުންގެ	93
ޗިސްމޭގެ	93
ފަރުފަޅުތަކުގެ	93
އަހަރަށް	92
މިދެންނެވި	92
ވިދާޅުވިއެވެ	92
އަރިހުން	92
ދީނުގެ	92
ތަކެކޭ	92
ރައީސެވެ	92
އުޅުއްވި	92
ބޯޑުގެ	92
ކުދިންގެ	92
ޝަރަފުގެ	92
ޤަރުނުގެ	91
އެއްގޮތް	91
މިއީއެވެ	91
ނިއު	91
ބޭކަލެކެވެ	91
ލައްވާ	91
ޚަދީޖާ	91
ޕްރިންސް	91
ހޮވާލެވިފައިވާ	91
މާނައީ	91
ނިއުމާ	91
ހަށީގައި	91
ހަމަމިހެން	90
ނުލައި	90
ދުނިޔެއަށް	90
މަސައްކަތަކީ	90
ތިރިން	90
ލެވިފައިވާ	90
ކަށިތައް	90
އަލާމާތްތަކުގެ	90
ހުރިތޯ	90
ހާރޫނު	90
ކުރިޔަށް	89
ވުމުން	89
މަސައްކަތްތަކަކީ	89
ކޮށްފައި	89
ލިޔެފައިވާ	89
ސުމުއްވުލް	89
ކިލެގެފާނުގެ	89
ހެދުމުގެ	89
ބައިވެރިވެ	89
ޑެޕިއުޓީ	89
ނޭފަތުގެ	89
ރާޖު	89
ރަނގަޅަށް	88
ލިބުނެވެ	88
ކުރީން	88
އަޑީގައި	88
ފެށީ	88
އައިސްފައިވަނީ	88
ޔޫ	88
އުފެދެނީ	88
ރަށެވެ	87
ވަޒީރުލް	87
ބުނާ	87
ޙަދީޘް	87
ނޫރައްދީން	87
ހަމުގެ	87
އަލް	86
ވިއެވެ	86
ފޯސް	86
ފާނުގެ	86
ތަކެތީގެ	86
އަތުން	86
މަޤާމުގައެވެ	86
ޤުރްއާން	86
ހަށިގަނޑުގައިވާ	86
ގުނަވަންތައް	86
އެންޑްރޫ	86
ކުރެވެނީ	85
އެއްގޮތަށް	85
ސަރަޙައްދުގައި	85
އެތަކެއް	85
އޭނާވަނީ	85
ލިޔެފައި	85
ފަހުގެ	85
ނަޞީރު	85
އައްޑު	85
މުޙަންމަދު	85
ނަމަކަށް	85
އެކަލާނގެ	85
ފުތް	85
ކޯޓުގެ	85
ބައިތަކަށް	85
ރީނަލް	85
މަޒުމޫނު	84
ވައިގެ	84
ޕާކިސްތާން	84
ތައުލީމީ	84
ސަރަހައްދު	84
އާއެވެ	84
މިރަށުގައި	84
މަރުކަޒުގެ	84
ޢާއިޝަތު	84
އަޖައިބުތައް	84
ފިލްމެކެވެ	84
މަނަދޫގައި	84
އުފެދިފައި	83
ހިސާބުގެ	83
ނުވާނެއެވެ	83
ކެއުމުގައި	83
ކުރެވިފައެވެ	83
ވެރިކަމަށް	83
އިރުމަތީގައި	83
ނަންފުޅަކީ	83
ފެންނަނީ	83
ލިބުނީ	83
ސެޕްޓެންބަރު	83
ގޮސްފައި	83
ނެތުމާއެކު	83
ދޮންވެލިން	83
ލިޔުއްވާފައިވާ	82
ރަށަށް	82
ފެށިއެވެ	82
މަތީން	82
އެތަނުގައި	82
ވަޑައިގަތެވެ	82
މީހާގެ	82
ކުރުމުން	82
ވާނެއެވެ	82
އަރިހުގައި	82
ކުރެއްވުމުގެ	82
މެރިން	82
ކަށީގެ	82
ކުރެވިދާނެ	82
ދަތްތައް	82
ލިމްފް	82
ރަށްރަށެކޭ	82
އެހެންމެ	81
ހިންގަން	81
ބާރުގެ	81
ދެއްވީ	81
ނަޝީދު	81
މެލޭޝިޔާގެ	81
ދަރިކަލެކެވެ	81
ނާއިބުކަން	81
މެންބަރުކަމާއި	81
ދުލުގެ	81
ސީޒަން	81
ކޯޕްރަލް	81
މެޑިސަން	81
ޒުލޭޚާ	81
ނޭގޭ	81
އަލްޤާޟީ	80
ޝައިޚް	80
ކޮށްފައެވެ	80
ތާރީޚުގެ	80
މިނަން	80
ބޮޑެވެ	80
ޗައިނާ	80
ސަރުކާރަށް	80
ސަޢޫދީ	80
ފަޟީލަތުއްޝައިޚް	80
ފިލިޕް	80
ގަހުގެ	80
ތަލީގެ	80
ތިއްބެވި	79
އުތީމު	79
ޝަމްސުއްދީން	79
ޖަމީލް	79
މާގިނައިން	79
ބުނު	79
އުފެއްދުމަށް	78
ލިބިގެން	78
ގުޅިގެންނެވެ	78
އުމަވީ	78
ފިރިހެނާގެ	78
ފާނޑުގެ	78
މިބަލީގެ	78
އަރިދަފުސް	78
މެޑެއްޔާއި	78
ކުލައިގައެވެ	78
ކުރުމަށްޓަކައި	77
އެބަހުއްޓެވެ	77
އަދަބީ	77
ސުޕްރީމް	77
ވާހަކަތައް	77
ތިބޭ	77
ގައުމުތަކުގައި	77
ފެއްޓެވީ	77
ފިޝަރީޒް	77
ވިސްނާ	77
ކަންކަމުގައި	77
ސަލާމަތުން	77
ޕަބްލިކް	77
ކުޑަދަރިފުޅުގެ	77
ފެކަލްޓީ	77
އައްނަބީލް	77
ކެޔޮޅު	77
ނިމާލް	77
އެއޯޓާ	77
ކަރައިގެ	76
އައްޑޫ	76
ނެގިފައިވަނީ	76
މެންބަރުންގެ	76
ހިންގި	76
ހިސާބަށް	76
އެތެރޭގައި	76
ވިޔަފާރީގެ	76
އުފަންވެފައިވަނީ	76
ޖުމްހޫރިއްޔާގެ	76
ތިރިއަށް	76
ސައިންސް	76
ސަބަބުތައް	76
ބޭހުގެ	76
އަހަރަށްވުރެ	76
އެތެރެއަށް	76
ހައްދަވާފައިވާ	76
މައިމީހާގެ	76
އުފައްދައެވެ	76
ޚިދުމަތުން	76
ރޮނގެއް	76
ކަމެވެ	75
ކަމެއްގެ	75
މީޓަރުގެ	75
ކިލޯ	75
ޚާން	75
ހެއްދެވި	75
ޗައިނާގެ	75
ތަކުރުފާނުގެ	75
އުފެދިފައިވަނީ	75
ފަހުންނެވެ	75
ގުނަވަނެކެވެ	75
އަހަރެމެންގެ	75
މައިދާގެ	75
ބައްލަވާލައްވާ	74
ފެނެއެވެ	74
ލުޠުފީ	74
ކަންކަމެވެ	74
މަސައްކަތްތަކެއް	74
ކޮށްގެން	74
ތަނެއް	74
ޕޮލިސް	74
ދޭން	74
ހައިސިއްޔަތުން	74
ބަލާއިރުގައި	74
ހުޅަނގުގައި	74
ވަޒީފާތައް	74
ލިބިވަޑައިގެންނެވި	74
ދައުލަތަށް	74
އޭގެތެރޭގައި	74
ޢަބުދުއް	74
ގައިގައި	74
މައްކާ	74
ސިފަޔަށް	73
އެތަން	73
ގްރޭޓް	73
ނަންތައް	73
ކަންފަތުގައި	73
ކުރެއްވުމަށްފަހު	73
މައްސަލައެއް	73
މަގާމު	73
ދެމެދުގައިވާ	73
ޢިމާދުއްދީން	73
ޝަރީޢާ	73
ޢަބްދުލްޤައްޔޫމް	73
ބިނާކޮށް	73
ސަބަބެއް	73
ކުޅުނު	73
ބޭސްވެރިކަމުގެ	73
ދުވަހަކު	73
ވައިސް	73
ކުރައްވައިފައެވެ	73
ކުރައްވަން	72
ދިރިއުޅެމުން	72
ބެލެވެނީ	72
ފައިލް	72
ނިސްބަތުން	72
ބައިތަކާއި	72
ޚިދުމަތްތައް	72
ދައުރުގައި	72
ދިރާސާ	72
ލިޔުންތައް	72
ޕޯޗުގީޒުންގެ	72
ކުރުމަކީ	72
އަނބުރާ	72
ޔޫރަޕްގެ	72
